14.912563	15.618256	silence
18.309739	18.703614	silence
23.681763	24.245223	silence
28.813085	29.097550	silence
31.148985	31.641329	silence
33.780292	34.108521	silence
37.872220	38.517739	silence
39.633719	41.154516	silence
44.589985	45.175328	silence
47.620638	48.162217	silence
55.924846	56.450013	silence
56.570364	56.969710	silence
63.009134	63.696853	silence
66.291430	66.630600	silence
67.194061	67.709048	silence
69.655782	70.163309	silence
72.276148	72.527791	silence
74.283819	74.491698	silence
75.520151	75.782734	silence
79.152558	79.551904	silence
80.946879	81.176640	silence
83.058489	84.334331	silence
88.611039	89.677785	silence
90.766413	92.188742	silence
96.942600	97.774115	silence
100.492949	100.941530	silence
102.062981	102.352917	silence
102.648323	103.135197	silence
104.141768	104.858402	silence
105.914208	106.526903	silence
108.687747	108.961272	silence
